"","x"
"1",0.435304304585034
"2",0.188407330437038
"3",0.140029124405832
"4",0.137732371754519
"5",0.160253747575668
"6",0.190174171383272
"7",0.137896492094314
"8",0.141115572525293
"9",0.190821768561638
"10",0.193125700002629
"11",0.219103031192234
"12",0.103461863496659
"13",0.120742528549925
"14",0.132798388330978
"15",0.0614653358566005
"16",0.15488144057998
"17",0.128869636810364
"18",0.137570894904153
"19",0.292113598364185
"20",0.1859369153667
"21",0.172827947867839
"22",0.0862696977088857
"23",0.12933536040809
"24",0.188547707017735
"25",0.190867480824907
"26",0.0972024008726777
"27",0.16173980723629
"28",0.139316728210779
"29",0.107788540410683
"30",0.0787328988066835
"31",0.0999961392515235
"32",0.103502547422533
"33",0.402244768755455
"34",0.12489606030164
"35",0.062393899362307
"36",0.0557245489747314
"37",0.117051799895727
"38",0.162726644761255
"39",0.119141854969452
"40",0.15702321646739
"41",0.0618403596599654
"42",0.194131023049222
"43",0.195665807519267
"44",0.195227326477976
"45",0.116238808492648
