"","x"
"1",0.437816611591953
"2",0.105346854315684
"3",0.317240543039362
"4",0.158435452841294
"5",0.149667330415407
"6",0.179080297993096
"7",0.364847144553182
"8",0.064302458645909
"9",0.147864491825805
"10",0.079137907390444
"11",0.122615174869674
"12",0.432429468054843
"13",0.133871780041348
"14",0.12357624180115
"15",0.112930512367354
"16",0.0869654108939442
"17",0.260777735584779
"18",0.084056380271419
"19",0.200502801434086
"20",0.104434215359895
"21",0.0920401624511133
"22",0.0826383720647342
"23",0.255862866666224
"24",0.193570231936141
"25",0.143160557038666
"26",0.0860683286561317
"27",0.179131468541041
"28",0.145986904016697
"29",0.073913681048736
"30",0.109553430776746
"31",0.120866055879272
"32",0.097506576695773
"33",0.150183496311494
"34",0.1925106830485
"35",0.254346180973123
"36",0.0876062250158643
"37",0.118563017711531
"38",0.0674057372961439
"39",0.105762771936894
"40",0.109252860253446
"41",0.212625798045276
"42",0.0909317366365657
"43",0.111885259137628
"44",0.182409741902772
"45",0.0804275386976507
