"","x"
"1",0.666636842799636
"2",0.126866220420331
"3",0.163358324851434
"4",0.195104649984239
"5",0.176975775379865
"6",0.154605809807574
"7",0.0709410206312187
"8",0.197186570606359
"9",0.103784724649051
"10",0.149409896460632
"11",0.187745051062683
"12",0.0716490107708055
"13",0.173296744849365
"14",0.127858803034806
"15",0.215659583215248
"16",0.254336371741971
"17",0.112088585904787
"18",0.061219304934266
"19",0.141359409893078
"20",0.089441114784621
"21",0.140386304242104
"22",0.185216790107579
"23",0.111764134602995
"24",0.197869885987046
"25",0.200017315002283
"26",0.0779630552837435
"27",0.0505549574255144
"28",0.349972878006306
"29",0.0811002194020035
"30",0.111096162672244
"31",0.2578481462582
"32",0.305856085307077
"33",0.272659529948063
"34",0.0675493341530146
"35",0.211755553913902
"36",0.0700099035928905
"37",0.177957336989645
"38",0.0567481859037516
"39",0.0798769866047777
"40",0.0636389551486167
"41",0.420448873029884
"42",0.239651508841547
"43",0.169452376005583
"44",0.0776481124552734
"45",0.0695574623996231
