"","x"
"1",0.700896908212715
"2",0.169957519377785
"3",0.0602030693828554
"4",0.0803175086974868
"5",0.224393736418551
"6",0.12377339936613
"7",0.277587770397453
"8",0.14491529303332
"9",0.248419680493114
"10",0.269949144426999
"11",0.130703788527567
"12",0.145103654017464
"13",0.19096094330664
"14",0.197137631218807
"15",0.133150889639047
"16",0.045147773998027
"17",0.182110002798539
"18",0.111760783859105
"19",0.153912035376901
"20",0.106667758702001
"21",0.200561598492936
"22",0.111201108342765
"23",0.14340898380315
"24",0.0976993775612566
"25",0.132875951236514
"26",0.164193157764253
"27",0.107347371917185
"28",0.306836276127122
"29",0.111417784610622
"30",0.0809500736235813
"31",0.234928065261702
"32",0.205327479247143
"33",0.188902706822066
"34",0.119543904061446
"35",0.113887165721135
"36",0.107186544806689
"37",0.143013438107597
"38",0.0468883729524015
"39",0.0990208279099817
"40",0.0863621705346126
"41",0.0741417625758972
"42",0.0799571897026913
"43",0.199013587006969
"44",0.297285687689456
"45",0.0983221045739752
