"","x"
"1",0.495908041348695
"2",0.152227767962414
"3",0.188732743221022
"4",0.175784688202073
"5",0.162474814132884
"6",0.0993768854717272
"7",0.105061159946107
"8",0.21928786565603
"9",0.166165750356447
"10",0.187065449749757
"11",0.150961072883634
"12",0.0463677428537309
"13",0.127720936131571
"14",0.112407912056833
"15",0.122297965102654
"16",0.262946656998851
"17",0.243127075326089
"18",0.137037566585008
"19",0.208949060068758
"20",0.0971590286965342
"21",0.0658870589086449
"22",0.243195412612138
"23",0.0821289418485871
"24",0.192366790000185
"25",0.0564989712592048
"26",0.135803996179618
"27",0.106373409797995
"28",0.164143633430227
"29",0.106830454331121
"30",0.113062854698159
"31",0.0900920662221748
"32",0.117598785779553
"33",0.0594464853999405
"34",0.092017117433875
"35",0.233035283256698
"36",0.126770126229002
"37",0.289073178520123
"38",0.0793304264205567
"39",0.26014738592016
"40",0.202318900588218
"41",0.100803333279756
"42",0.0592411081366803
"43",0.172667019856426
"44",0.0812237456205389
"45",0.0926770229045366
