"","x"
"1",0.391384510342768
"2",0.0673201937456707
"3",0.25154933324311
"4",0.114354644084651
"5",0.131062257926483
"6",0.10775331906784
"7",0.13028240569304
"8",0.218642272471596
"9",0.127134165885077
"10",0.208876816196897
"11",0.0995707697627026
"12",0.0608309297104159
"13",0.181231991032144
"14",0.105916832695339
"15",0.0829936758991825
"16",0.13933496403266
"17",0.173323927003902
"18",0.112557866100224
"19",0.122948929334709
"20",0.186611707941305
"21",0.115133308678734
"22",0.193626914810668
"23",0.144353713695129
"24",0.132856240309891
"25",0.0635947529655565
"26",0.246838494482094
"27",0.175730443534822
"28",0.09725884582756
"29",0.112260667463509
"30",0.0864434986534089
"31",0.118249121939683
"32",0.0760505633369239
"33",0.114381420207498
"34",0.199654706391917
"35",0.100924459957263
"36",0.160139816202606
"37",0.150421028859464
"38",0.167364448365932
"39",0.113804331062068
"40",0.250350330176259
"41",0.137091080382089
"42",0.159747008722283
"43",0.140949036269796
"44",0.0837547995699215
"45",0.253170378903432
