"","x"
"1",0.765983534956344
"2",0.116792762711001
"3",0.260180715476335
"4",0.183057199213683
"5",0.0475179808978868
"6",0.0829177327789511
"7",0.0737014832127436
"8",0.166007232924789
"9",0.148372319412558
"10",0.15358336390519
"11",0.338852711039925
"12",0.441394264719492
"13",0.0691642792045082
"14",0.120614290237047
"15",0.202913451546259
"16",0.0770701792439486
"17",0.116563979381284
"18",0.222127651006732
"19",0.0615680234783615
"20",0.0824130302692939
"21",0.0864072705437731
"22",0.16543929033281
"23",0.240668435881205
"24",0.224391261639613
"25",0.0751008293642143
"26",0.128866663810204
"27",0.167572028465687
"28",0.249579002847823
"29",0.121974681246373
"30",0.113301351006219
"31",0.0573019097313673
"32",0.123132273148353
"33",0.0842771434182286
"34",0.135351461796641
"35",0.371332875491466
"36",0.103919753814058
"37",0.200937901658362
"38",0.0972460457567392
"39",0.116155324288625
"40",0.209614595172111
"41",0.171504086383643
"42",0.18277215738805
"43",0.153788184791953
"44",0.0831359334812252
"45",0.368804088813036
