"","x"
"1",0.349838042942121
"2",0.132670178410004
"3",0.0435753050298066
"4",0.260150549808102
"5",0.164229382561944
"6",0.155981363481773
"7",0.0595963724912032
"8",0.118231427312117
"9",0.150427071119741
"10",0.0716888078801726
"11",0.108008429980962
"12",0.0985890739086361
"13",0.133501049747836
"14",0.198638963721841
"15",0.130092889237963
"16",0.144413282484973
"17",0.251716380283865
"18",0.0890343298939078
"19",0.0568939952425062
"20",0.197561364791021
"21",0.0634153759426241
"22",0.084982955559783
"23",0.149643725976892
"24",0.0516651849168376
"25",0.113300633761505
"26",0.0653089384953449
"27",0.208978768475724
"28",0.398364503887581
"29",0.148715506987991
"30",0.125811288937217
"31",0.248597881289973
"32",0.174665044445369
"33",0.177134755684368
"34",0.115540661662497
"35",0.185368867939407
"36",0.0861426942356775
"37",0.264780604665534
"38",0.218684309710676
"39",0.0877720646894432
"40",0.129040438180692
"41",0.0819973494651413
"42",0.235566836881391
"43",0.120076660555223
"44",0.21559285716173
"45",0.0666235592417926
